text,rating,date
"Sangat mengecewakan, bukan nya membantu malah makin ribet, so sad",1,2024-08-24 00:01:22
Aplikasi edan,1,2024-08-23 13:17:36
"Maaf bintang 1 dulu, baru mau daftar aja udah request time out, gk bisa daftar aplikasi, mohon perbaiki lagi",1,2024-08-23 12:15:13
Tolong ya ini aplikasinya ditingkatkan lagi. Untuk apa itu fitur tambah pemohon kalo ga bisa daftar lebih dari 1 pemohon. Setiap selesai memilih jadwal untuk 1 orang. Data yang lain malah hilang. Ampun lah. Mana draft nya ga bisa dihapus,2,2024-08-23 11:21:29
"DIH ANEH, PAS DITAHAP AKHIR ASTAGFIRULLAH BGT IIHHH GBS PILIH TANGGAL FULL SMW KUOTANYA.!!",1,2024-08-23 10:18:23
"Bukan mempermudah tapi tambah ribet, mending Konvensional",1,2024-08-23 07:31:13
"Aplikasi tidak berguna, udah daftar online, di imigrasi tetap antri. udah upload dokumen, di imigrasi tetap bawa fotokopian. Jadi aplikasinya buat apa? Fasilitas yang didapat sama saja dengan offline, bedanya cuma di pembayaran, aplikasi aneh",1,2024-08-23 03:10:57
"Selamet, dan terima kasih kepada aplikasi M. Paspor yang telah memberikan manfaat yang sangat besar, bagi setiap warga yang akan mengurus Paspor, semoga selalu sukses, Terima kasih M. Paspor (Drs.H.Suhardi Syamsi, SE., M.Hum)",5,2024-08-23 03:04:36
Bagus proses penginputan aplikasi cepat,5,2024-08-22 18:28:57
Tanggal nya gak bisa di tekan semua hari sudah penuh masaan udah langkah ke 7 pun di susahkan,1,2024-08-22 16:17:51
"Awalnya saya menggunakan aplikasi ini,baik baik saja namun tidak lama kemudian aplikasi tidak bisa diakses",3,2024-08-22 11:51:45
Bagus,5,2024-08-21 21:58:29
Great application,5,2024-08-21 13:12:11
Amazing,5,2024-08-21 10:24:48
"Untuk proses pendaftaran cukup mudah sampai ke pembayaran. Hanya disayangkan waktu untuk datang ke kantor imigrasi terlalu lama, saya daftar tgl. 21 Agustus 2024 dan dijadwalkan datang ke kantor imigrasi tgl 11 Oktober 2024. Apakah karena memang banyak yang ingin membuat paspor atau kuota yang terlalu sedikit? Apakah bisa kuota per harinya ditambah sehingga lebih banyak yang bisa terlayani",4,2024-08-21 07:05:01
aplikasi tidak berfungsi sebagaimana mestinya,1,2024-08-21 02:40:13
Semua Lokasi di aplikasi penuh katanya 1 bukan bisa dibuka apanya saya daftar 1 bulan sebelumnya tidak bisa terus dibuat aplikasi ini buat apa percuma bikin kecewa,2,2024-08-21 01:15:13
"Apk nya bagus, tapi pelyanan di kntor nya krang bgus daerah Sulawesi Tenggara kota Bau-Bau, berkas sdah lngkap di prsulit lgi dsuruh bkin surat pernyataan yg di tanda tangani sma orng tua, smntra orng tua d kmpung hrus stu mnggu, baru surat pertnyaan itu smpai kembali ke sini, surat pertnyaaan sdah ad, di persulit lagi, minta di printkan passport dan visa nya kakakku, okee sa sdah printkan, lalu mereka persulit lagi, minta KHS ku sbgai bukti bahwa sya mahasiswa, cba blng stukali, t cpe blak blik",1,2024-08-20 07:19:32
Aplikasi keren,5,2024-08-19 14:58:50
Saya sudah ajukan permohonan tapi tidak adanya tanggal yang available sampai bulan November,1,2024-08-19 10:52:48
"Tidak bisa masuk Aplikasi, dikarenakan aplikasi keluar dg sendirinya",1,2024-08-19 10:01:47
Ok,5,2024-08-19 05:45:17
"Masa quota di semua lokasi penuh semua sampe 3 bln ke depan. G jelas brp quota pemohon untuk tiap imigrasi. Aplikasi itu dibikin untuk memudahkan, klo yg ini menurut saya dibikin untuk mempersulit (udah kaya birokrasi saja). ;'(",1,2024-08-18 11:36:53
mempercepat pelayanan,5,2024-08-18 02:29:09
Cepat pelayanan ramah,5,2024-08-17 22:54:23
Profesional,5,2024-08-17 11:53:58
"Gak bisa milih tanggal kedatangan, dipencet 10 kali pun tanggal nya gak bisa terpilih,",1,2024-08-17 07:25:11
"Kalau memang ini app gak ada gunanya. Mending close. Online ya mempermudah. Kalau untuk kembali ke laptop. Dgn cara tetap dtg ke imigrasi ya mending tdk melalui app ini, lgsg saja dtg",1,2024-08-17 06:55:26
Sangat bagus dan bermanfaat,5,2024-08-16 15:12:54
Memang lah Birokrasi Indonesia Itu indentik sama Koruptor,1,2024-08-16 01:32:55
mau bikin yang biasa eee kuota dah full mpe 2 bulan ke depan giliran diganti yang elektronik/percepatan langsung ada kuota dan itu terjadi gak hanya di 1 tempat aja___ SULIIIT SULIIIT. .,1,2024-08-16 00:39:02
"Sering terjadi bug seperti tidak bisa masuk ,akun tidak valid dll",1,2024-08-15 14:48:25
Assalamualaikum warahmatullahi wabarakaatuh Alhamdulillah lancar dan cepat prosesnya Jazakumullahu khairan,5,2024-08-15 05:59:09
Mudah dan praktis..mempercepat mengurus paspor,5,2024-08-14 23:55:43
APLIKASI RUSAK ERROR,1,2024-08-14 19:35:30
Aplikasi sekelas pelayanan dari pemerintahan tapi seperti dibuat oleh orang bodoh. Petugasnya dibandara juga pada sombong tidak ada yang ramah.,1,2024-08-14 09:51:11
Ad a M-paspor aturan mudah daftar a gni gilran wawan cara mlah d persulit udah byar tpi mlah d tolak buat paspor a tolong laq admin Ap M-paspor ni..semua masyrat mengeluh atas k tidak nyaman a buat paspor ni🙏,1,2024-08-14 08:08:41
"Mohon info bantuan, saya mau daftar pertama kali pakai aplikasi ini, tapi kenapa nomor telpon yang saya pakai muncul pemberitahuan nomor sudah terpakai? Saya jadi tidak bisa mendaftarkan akun.",1,2024-08-14 07:14:40
Bug terus,1,2024-08-14 05:17:06
Sangat puas dengan aplikasinya.. Sangat membantu 🥰🥰🥰,5,2024-08-14 03:43:54
"Makin ribet aja hidup di indonesia, mau bikin paspor harus nunggu 2 bulan sampe kuotanya ada, padahal di kantor imigrasinya karyawannya nganggur, ga ngerti lagi sama sistem konoha, mending balik kayak awal dari pada nunggu selama ini.",1,2024-08-13 16:48:24
Baru juga mau di buka udah eror,1,2024-08-12 19:39:29
Timeout terussss....jam 2 pagi msh aja sama,1,2024-08-12 19:30:57
Nyoba dulu,5,2024-08-12 13:09:34
sangat membantu aplikasi nya ..membantu orang stres maksud nya ..lol memang sdah di bayar malah hangus paspor gak jadi ...harus pakai orang dalam baru bisa jadi,1,2024-08-12 09:05:31
tidak bisa digunakan,1,2024-08-12 01:41:56
"apaan dah, baru step 1 udah error",1,2024-08-12 01:22:53
Bagus,5,2024-08-11 05:32:22
Sip kerja,2,2024-08-10 23:50:32
Calo negara ini mah,1,2024-08-10 18:31:03
Gak jelas,1,2024-08-10 18:01:23
"Tahap akhir sdh memasukkan data ,saat milih tgl kedatangan,malah ga ada kuota hingga dua bulan ke depan😆",1,2024-08-10 15:44:06
Bagus,5,2024-08-10 06:27:57
Jelek... gak bisa login,1,2024-08-09 07:16:49
Ok,5,2024-08-09 02:20:49
"Tujuan adanya mpaspor untuk daftar online untuk mempermudah, lah ini malah mempersulit & jadi ribet.. App error 🥴 baru di langkah 2 aja udh kaga bisa, udh bener masukin data malah katanya informasi tidak valid.. Apa nya yg tidak valid. App nya aja kali yg gak valid HAHA",1,2024-08-08 09:17:34
"Ini gimana yah.. udah isi data tapi ga bs milih tanggal kedatangan.. ga ada cs nya lagi yg bs bantu..percuma udah isi lama2,, ujung2nya ga bs",2,2024-08-08 01:51:38
Tolong ya pemerintah yg saya hormati Kalian jgn selalu mepersulit masarakat yg ingin bikin faspor Karena di negara sendiri tidak menjamin ketenaga kerjaan.. Jadi kami mau bikin paspor,1,2024-08-07 10:14:48
susah daftar on line nya,1,2024-08-07 07:46:31
Good,5,2024-08-07 05:59:08
"Aplikasi sampah, lelet, Eror, Tolong di Perbaiki",1,2024-08-07 05:03:00
"ini gimana dah, bikin paspor disuruh online. Udah update dokumen, udah bayar, udah interview dan foto di kantor imigrasi juga. eh tiba-tiba ke log-out dan pas log-in kembali semua data-data ilang. Lah terus saya mau ambil paspor yang udah jadi gimanaaaa??? Gila banget ini",1,2024-08-07 03:22:40
"Sudah biasa aplikasi pelayanan masyarakat saat isi data ribet bgt, pas sudah di lengkapi semua berkas saat mau pilih tanggal tidak ada tanggal yg bisa di Klik. Saat offline dsuruh daftar online dulu bingung oh indon",1,2024-08-06 02:34:53
Ok,5,2024-08-06 01:54:46
ga worth it.... ini aplikasi negara tolong lah bangun apps yg friendly... kok aplikasi parah bgni jelek nya,1,2024-08-05 22:40:10
Sering error mending ganti web aja lah,1,2024-08-05 08:14:59
Ga jelas,1,2024-08-05 08:06:27
Apk badut,1,2024-08-05 07:53:38
Jadwal gak pernah ada,1,2024-08-05 02:14:05
INI BISA LEBIH NIAT GA? SAYA UDAH BAYAR LEWAT KODE BILLING! KOK BELUM KE UPDATE DI APLIKASINYA! MALAH JADINYA KADALUARSA! GUE HARUS ALA??!!! BAYAR LAGI??!! WOI LAH! KALO MASIH NOOB SISTEM GA USAH SOK SOK AN PAKE SISTEM! NYUSAHIN! MENDING GUE BANGUN PAGI-PAGI UNTUK URUS PASPOR SECARA OFFLINE DARIPADA GINI!,1,2024-08-04 15:00:33
Susah skali masuk,3,2024-08-04 14:36:55
Mendingan apk nya dihapus aja krn sama skli tdk membantu,1,2024-08-02 14:18:05
"Terlalu lamban, dan untuk verifikasi lewat email terlalu singkat masa cuma 30 detik? Gila kali, 30 detik aja kita buka email nggak cukup. Apalagi kalo buka kembali aplikasinya malah mengulang dari awal. Dipikir nggak capek ngisi data dari awal berulang-ulang?. Aplikasinya juga lambat banget, buat emosi. Niat hati mau dipermudah, eh malah lebih rumit dibanding ke imigrasi langsung. Maunya ni aplikasi apa sih? Nggak guna, habisin anggaran iya!",1,2024-08-02 12:17:11
Bgus sangat membantu bikin paspor,5,2024-08-02 12:08:04
Aplikasi ga guna. Malah buat repot bgsd,1,2024-08-02 09:36:20
"Aplikasi ini tidak berfungsi lagi...saya mau urus pasport kota Medan , tidak bisa di pilih tanggal kedatangannya , JANGAN SAMPEK VIRAL BARU ADA KORBAN, JANGAN COBA MAIN MAIN WAHAI OKNUM DI IMIGRASI....AWAS VIRAL, NTAR NANGIS KENA PECAT..KETAUAN PUNGLI PROSES PEMBUATAN PASPORT",5,2024-08-02 08:22:11
aplikasi payah.,1,2024-08-02 07:53:50
Apakah ini salah satu penghabis anggaran negara 🗿,3,2024-08-02 06:59:15
Mau coba dulu siapa tau bisa,5,2024-08-02 05:48:49
"Aneh BANGET!! Imigrasi pati, semarang, grobogan, pemalang, blitar, hampir semua imigrasi antrian penuh sampe awal september, bikin saya mikir yg gak2.",1,2024-08-01 14:40:47
Sangat bagus,5,2024-08-01 13:19:10
"Tolong diperbaiki lagi. Input data diulang2 mulu. Sudah inout, hilang lagi",3,2024-08-01 12:56:22
mantap,1,2024-08-01 02:13:38
"ngajuin pembuatan pasport baru dri bln 4 ini smpek bln 8 gk bisa² krna tangal kedatangan nya penuh terus,dri 4 kantor yg dkt rumah di medan ini gw cek 1 per 1 di tgl nya gk ada yg kosong,apakah setiap harinya masyarakat medan ini ngurus paspor? ngeri kali...",1,2024-07-31 13:51:33
Email sudah benar tapi tidak masuk kode OTP,1,2024-07-31 04:12:36
"KEPADA PIHAK IMIGRASI KALAU GAK SANGGUP KERJA MENDING OUT AJ,,JADWAL DI BUKA LA,KANTOR KBRI LUAR NEGERI BENTAR AJ BERES,DALAM NEGRI BANYAK TIDUR,PERUT BUCIN²,HIDUP SULIT JGN DI PERSULIT,BINTANG 1 DULU",1,2024-07-31 04:11:30
Aplikasinya bintang satu.,1,2024-07-30 13:40:11
Saat perpanjangan mudah dgn adanya aplikasi M-Paspor tsb,5,2024-07-30 13:28:16
Kok ga bisa daftar ya,5,2024-07-30 07:34:25
"Baru mau daftar, malah request time out. Apa maksudnya?",1,2024-07-30 05:43:29
"Developer aplikasi nub, aplikasi tidak membantu",1,2024-07-30 04:20:46
"Pdhl udh sistim mobile loh. Masa harus bawa dokumen lagi. fotokopian juga lengkap . Pdhl kn udah di foto ada no serinya juga, bisa di cek langsung ke data pusat. Gara2 gk bawa izasah asli aja gk bisa . 650 loh lumayan cuk Benci gua asli",1,2024-07-29 08:58:54
Baru mau daftar akun aja minta OTP tapi OTP gadikirim sudah puluhan kali coba tetep aja sama gadikirim otp padahal email sudah benar wkw kocak lah,1,2024-07-29 01:41:04
"Aplikasi terburuk yg pernah saya pakai, besar gaji doang karyawannya, fasilitas nya sulit",1,2024-07-28 21:49:15
Susah bgtbdi cari,5,2024-07-28 12:17:00
"Repot, sering eror",1,2024-07-28 12:10:35
Aplikasi sampah buat ribet,1,2024-07-28 12:02:37
"Demi kelengkapan data administrasi pendataan WNI/WNA ,dengan memenuhi syarat standar kompetensi",5,2024-07-28 10:10:28
Aplikasi kocak,1,2024-07-27 10:30:30
Mudah2an kedepannya lebih baik lagi,5,2024-07-27 03:30:41
Instansi pemerintah emang hobi nyari duit non halal udh penuh terus itu Kouta nya di kantor imigrasi giliran ada yg kosong blom di buka 🤭,1,2024-07-26 17:15:49
Menentukan Tanggal Kedatangan kekantor imigrasi tidak bisa di klik di aplikasi ini,4,2024-07-26 08:03:58
"Malah ga bisa pilih tanggal berangkat, kuata kosong,",2,2024-07-26 07:34:50
pertnyaan aneh yg di ajukan di dlm aplikasi 🤣🤣 . . mau daftar paspor online untuk kerja dikapal ehh di tanya km dmn alamat tinggal diluar negri 🤦‍♂️🤦‍♂️🤦‍♂️,1,2024-07-26 05:39:01
"Aplikasi tolol bin idiot, pilih tgl kedatangan gak bisa, ini sih keliatan sengaja di buat utk menyusahkan,,,pilih tgl kedatangan aja gak bisa diklik,,,aplikasi tolol,,,!!!",1,2024-07-26 05:35:44
Kenapa tidak bisa memilih tanggal kedatangan?,2,2024-07-26 03:44:07
"Kantor imigrasi kelas 1 bengkulu pelayanan sangat buruk,mnding gaush buat disana",1,2024-07-26 02:38:17
Mempercepat proses pembuatan pasport,5,2024-07-26 01:16:40
"Fitur yg paling berguna adalah utk lihat daftar kuota yg tersedia. Kalo pengisian harusnya cukup pake gform. Selain itu, user tidak bisa memantau progres pengajuan paspor sudah sejauh mana.",1,2024-07-25 03:43:07
Tidak bisa memulihkan akun pakai nomor selular,1,2024-07-25 03:17:57
Mantap,5,2024-07-25 02:21:04
"Instansi Kementerian dgn anggaran Triliun kok bisa bikin sistem tidak terintegrasi? Harusnya kalau memang dari proses pendaftaran itu tertolak ya tertolak, jangan kita udah daftar dan BAYAR Rp.650.000,- kemudian hangus karena salah proses pendaftaran. Malu-maluin aja kinerja begini.",1,2024-07-25 01:31:29
Oke aja.,4,2024-07-25 01:26:19
"Aplikasi bobrok sudah bayar mala tidak bisa di urus , uang bayar hangus hati-hati yang mau bayar mending jangan bayar lewat aplikasi lebih baik datang langung ke tempatnya langsung",1,2024-07-25 00:09:21
"Sudah milih hari dan jam yang jelas tertulis tersedia, malah ga bisa melanjutkan. Gagal terus.",1,2024-07-24 23:40:11
"Gak bisa mencet tanggal reservasi walaupun keterangannya ""kosong"", aplikasi juga gak bisa ditinggal keluar sebentar atau auto langsung reset pendaftaran dari awal. Dahlah, dikasih feedback geh percuma, liat dari komentar²nya pada negatif dan gaada tindak lanjut perbaikan samsek. Mending langsung dateng ke kantor imigrasi, lebih jelas 😮‍💨",1,2024-07-24 15:10:10
Aplikasinya sepertinya mmg sengaja dipersulit utk membuka potensi lewat calo. Banyak sekali erornya. Pas dtg ke kantor imigrasi petugasnya sangat tdk ramah. Kacau,1,2024-07-24 13:59:37
Lancar jaya Ga ribet Yang ngasih bintang 1 mungkin lagi apes aja,5,2024-07-24 08:04:02
Cukup bagus dan mudah aksesnya,5,2024-07-24 02:41:12
"Pilih yang percepatan ternyata waktu layanannya pun tidak cepat2 banget. Lebih mahal iya. Tidak ada notifikasi yg bisa dibunyikan/menjadi pop up pada H-3 atau H-1 jadwal kedatangan ke kantor imigrasi. Agak aneh sih, layanan elektronik tapi kenapa mesti upload dokumen elektronik² lainnya (ktp, kk,dll) kenapa tidak cukup input NIK nya..kemenkumham dan kemendagri datanya ga sinkron apa gimana.",1,2024-07-24 02:17:50
Ga bisa milih tanggal padahal sudah mengisi data sesuai prosedur. Sudah 2 hari dicoba berkali-kali pada tanggal berbeda lalu hari ini semua kuota langsung full. Kok ribet ya,1,2024-07-22 12:14:01
"Selama punya apk ini setiap kali buka selalu di bagian selamat datang nya aja yg bisa masuk selanjutnya gak bisa, heran Q kpa ya. Padahal pekerjaan Q ini selalu daftarkan jamaah buat paspor akhirnya sellu pilih di imigrasi mpp yg daftar manual serahkan berkas tinggalkan ntar di hub pihak imigrasi nya buat foto 🥰",1,2024-07-21 11:27:35
Ga bs daftra selalu request time out,2,2024-07-20 14:35:47
Jelek. Byk kurang. Bug ad byk. Error di field verifikasi log in. apalagi form bahkan on schedule date interview. Hope as soon will be better .,1,2024-07-19 01:29:03
"3. Ajukan kembali utk perpanjangan paspor ibu, dpt jadwal di kantor imigrasi Tanjung Priok. Pembayaran selesai. Datang pd waktu yg ditentukan 16 Juli 2024. Sampai disana dinyatakan paspor rusak, harus buat pengajuan baru 350 & bayar denda 500. Pengajuan yg sebelumnya dianggap hangus. Paspor dianggap rusak karena lembab, padahal paspor masih bagus, tulisan terbaca & foto jelas. Jadi total utk perpanjangan harus bayar 1,2juta. Bingung mau ngadu kemana... Dikira semua warga orang kaya.",1,2024-07-18 04:14:52
"Aplikasi error,gak bisa digunakan,,baru aja mendaftar dibilang waktunya sudah habis",1,2024-07-17 20:28:51
Lancar cepat,5,2024-07-17 19:31:38
waktu daftar saya salah masukan email jadi saya daftar ulang. Tapi nomor hp saya tidak bisa digunakan lagi karena sudah terdaftar sebelumnya. Jadi batal daftar :v,3,2024-07-17 17:28:51
"Bingung nih, mau daftar akun tinggal tunggu OTP ke email ga muncul uda resend masih ga muncul. Aku pikir apa uda ke daftar kali ya, coba log-in ya sama ga bisa. Akhirnya cb lagi daftar akun, malah notif nomor hp sudah digunakan 😑 sepele tapi bikin emosi. Selanjutnya ga bisa di apa""in lg aplikasinya. Gimana dong trusan? Ga ada CS yg bisa di hubungi ini???? Liat komen bawah"" ga ada balasan dr CS sama sekali. Huft, gimana mo percaya sama aplikasi pemerintahan. Kalah sm aplikasi game.",1,2024-07-17 13:11:59
gk ada bedanya jadwal yang di elektrik dengan sapa yg datang dahulu di counter penerimaan berkas jadi tidak sesuai iklan 5 menit selesai lgs pamit,3,2024-07-17 05:20:42
"Aplikasi tidak berguna, masa langkah terakhir tidak bisa di pencet sama sekali udah pakai 4 HP yang berbeda-beda dan RAM tinggi tetap sama aja.",1,2024-07-17 03:35:49
Wadidawww aplikasi iniiii yalohhh. -tanggal kedatangan selalu tidak tersedia -harus terus bolak balik upload dokumen ktp kk dan akta. Benerin dong!!! pake calo cepet pake jalur sesuai aturan ribetnya minta ampun. Sampah banget!!!!,1,2024-07-15 11:07:44
"Kuota terbuka utk 12hk kedepan dan itupun full semua, diatas 12hk itu Kuota belum dibuka, trus gimana donk? Atau ujung2nya disuruh ngurus lewat org dlm kah?",1,2024-07-15 10:15:44
Kecewa banget kenpa tidak ada dispensasi untuk persyaratan nya padahal cuma kurang SK travel aja. Kasian ayah saya sudah bayar 1350.000 Harus balik 2 kali dan biaya hangus klo tidak bisa kasih sk travel dikarenakan brangkat nya blm pasti bulan 9 atau 12 kenapa tidak bisa menyusul untuk sk travelnya.terus uang nya itu masuk kas negara yg gak jelas untuk apa.,1,2024-07-15 06:18:25
"ide untuk pengantrian pembuatan paspor melalui apk memang baik, namun perlu diingat, tidak semua masyarakat (khususnya orang tua dan lansia) paham dgn digitalisasi seperti ini. saya melihat orang2 tsb datang dari daerah asal yang jauh ke imigrasi lalu pulang dengan tangan hampa, pun kurang ajarnya disini pegawai imigrasi hanya mengatakan ""pendaftaran melalui m-paspor"" tanpa mereka bantu daftarkan/tuntun pendaftarannya orang yang kurang pemahaman tentang digitalisasi. miris melihat birokrasi ini",1,2024-07-15 04:29:38
"Kalo mau bikin Aplikasi,,minimal gak eror lah,,ini pas mau di pake..Udah eror,,Gak jelas banget aplikasi ini...",1,2024-07-15 03:10:26
Ok,5,2024-07-14 09:45:32
"Unggah dokumen berkali² tapi tetep gabisa, stuck disitu aja berulang² ga lanjut² tulisannya mohon dicek kembali terus",1,2024-07-14 07:58:53
"Baru daftar akun sudah eror terus, verifikasi akun ga bisa otomatis",1,2024-07-13 23:29:09
Ok,5,2024-07-13 22:29:03
"Makin mempersulit, bukan mempermudah.. Kuota selalu full..Bisnis para pejabat..",1,2024-07-13 22:11:30
Dafar akun saja sulit,1,2024-07-13 16:40:50
